,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs,yoffs,lnprob
1934,0.09416953395467731,164.02977174850741,-7.179120135179595,1.6968884578205594e-05,64.00955011410903,45.39640807884352,0.18996350454330369,0.011362724279748375,-10733012.46875
1935,11.370222341476538,160.85684289646287,-7.143500380819866,1.791021129938359e-05,64.16959215384017,49.20840298063661,0.17973920908536115,0.04296695975147059,-10733013.1875
1936,505.40857283461645,85.45011604922831,-7.634632898954673,3.98559740578005e-05,24.860923158208056,85.1877850857413,-1.855631343913891,-1.6360900956450828,-10733376.21875
1937,399.05875135160767,236.7686227144797,-5.888135557835743,4.982850784241738e-05,7.719828397751321,41.46386035638889,-1.3648052103643171,-1.8562239759435597,-10733397.03125
1938,2.477931840812852,163.27686801060864,-7.187966514371872,1.761344729928011e-05,66.20697432474985,46.701135724169504,0.09767591101779789,-0.04178692387188153,-10733013.03125
1939,9.352722110758728,162.98779544340346,-7.157944778618829,2.3372361595230032e-05,60.4918397089051,50.903075170605575,0.10426336398169637,-0.01754395885640665,-10733015.125
1940,512.9646489061624,159.29124035909624,-6.576828756625682,1.7931890147941395e-05,0.5698788307866423,75.76487066874434,-1.3161734245134256,-1.845282620818199,-10733374.15625
1941,7.294006843711596,151.21355095771185,-7.225374162995796,2.136470012778244e-05,51.83878408926479,42.09172301934825,0.10066730159280377,0.04754103309974858,-10733019.96875
1942,11.166077938622497,157.1154673641274,-7.155697158891652,6.487108838138555e-06,63.533206595915416,47.42747640035645,0.12877140931240072,0.11190501294980519,-10733016.28125
1943,35.09014594627364,130.18864906933032,-7.20955971834389,2.157393744223988e-05,61.69995318018384,47.96018971677866,0.13414394846290578,-0.010629216955486364,-10733014.5
1944,30.179012508870745,138.27655641824956,-7.175610235995568,2.2106508482137226e-05,61.32635352289245,47.35174934170173,0.03432665846667639,-0.11276924145977867,-10733016.0625
