,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs,yoffs,pp,lnprob
5952,384.0326628754234,54.290787813653964,-7.8542697220004305,4.528262407825322e-05,7.619370217607575,34.738737176271876,2.0755562895830475,1.2331500715432995,-0.663048215892438,-10733400.5625
5953,1.977463203497983,165.90756315550217,-7.16255585380089,7.201865149705703e-06,60.37346476972485,45.04499849327808,0.22181104834884488,0.14063871166212197,0.9445214975900238,-10733018.15625
5954,28.470796457828815,137.2190298884343,-7.167516459875212,2.2417545641071577e-05,58.33666002191866,47.303124713467106,0.027475312303529995,-0.05810581163985247,1.0815631336675002,-10733014.625
5955,7.512123456977751,159.31034878892427,-7.191306849928807,1.5499717365919094e-05,60.821610205146534,47.73359619542702,0.16280483658732672,0.03607003506890682,0.9720373113737099,-10733011.875
5956,3.8220947177640303,159.11346249431165,-7.169157086413649,1.556245217240638e-05,64.40322326326277,46.735042730408615,0.11654445783700473,-0.02049955627168172,1.1181416472681374,-10733012.8125
5957,12.261217842980464,149.63596796960914,-7.202391458249743,2.271538747502244e-05,62.54799681338104,46.986779305048906,0.11771302326722222,0.07284645154818267,1.0848812155697458,-10733012.4375
5958,6.485968782733015,154.17656284831486,-7.233928793014315,1.5362537659704515e-05,65.43513401406365,48.171345676836175,0.13492751339230874,0.0688196744090026,1.2318450597176278,-10733015.40625
5959,32.01477085426737,125.87211154527905,-7.214107011811272,2.2430751670596145e-05,63.60015007983191,45.279064056912794,0.07844804642925242,-0.024038152902725173,1.164468991033533,-10733014.1875
5960,18.854438627031765,139.5352658412618,-7.220987774346986,1.2452030350604935e-05,62.401086829670206,43.38123392176718,0.21359480799022718,0.02487226530173685,1.1764832548953281,-10733017.375
5961,341.72719809971755,155.2255614165763,-7.0553195702024185,3.7227805442443814e-05,34.38765091939049,26.166459482919322,2.030189964099195,1.7186017976341137,1.4287946788815042,-10733396.625
5962,18.19522924588541,142.78703393732826,-7.230365407656941,1.9252068597267486e-05,56.430981409845764,43.988732324825286,0.03043755019955946,-0.07810936884774627,0.9434619445403474,-10733016.46875
5963,4.2864817232480785,167.2141876331111,-7.18039780409267,1.9966446641699504e-05,64.21514955415051,50.32306269996898,0.1552342283858293,0.03587911361193582,1.0672172159833921,-10733013.375
5964,6.65404814988883,162.1294998099862,-7.18924507584579,9.156915882902422e-06,67.40199936592727,47.18479363867608,0.0910517396464818,0.06487274118322735,0.6946646921458085,-10733016.125
5965,11.320353732471744,153.94736489711545,-7.194536948110383,1.1269074023170545e-05,67.04709756047552,47.46372604481289,0.08862445406220625,-0.018694466420651153,0.916607793373384,-10733013.5
5966,373.94145733297967,196.72821586816178,-8.438522037239258,2.2518144999213506e-05,46.14461635183408,48.43435400804905,1.5359044601199472,2.7413332743631296,2.2551862742588393,-10733399.0
5967,26.77834361809126,131.56936387742468,-7.211421741262403,1.6908447729453984e-05,60.77213274825516,45.33924290863281,0.13794123175806824,0.12297161080129476,1.189470333285045,-10733015.5
5968,27.233826572596982,121.7671080257673,-7.247355282652303,2.266161232582945e-05,59.718033126003995,41.43008816225134,0.13777724522843476,0.12303747074170898,1.4546624305609037,-10733019.71875
5969,23.315805726236892,150.67807936444623,-7.200306257837204,2.1561775622311243e-05,63.86856541797705,47.55238309572437,0.1250872573428371,0.049517726998582506,0.852197485975183,-10733017.75
5970,384.0326628754234,54.290787813653964,-7.8542697220004305,4.528262407825322e-05,7.619370217607575,34.738737176271876,2.0755562895830475,1.2331500715432995,-0.663048215892438,-10733400.5625
5971,16.315179147637664,146.79743053121467,-7.187162781583426,1.447107354949622e-05,61.913659315631776,45.156725070197616,0.15337954901739204,0.06203346068045278,1.0495090923599493,-10733012.4375
5972,28.470796457828815,137.2190298884343,-7.167516459875212,2.2417545641071577e-05,58.33666002191866,47.303124713467106,0.027475312303529995,-0.05810581163985247,1.0815631336675002,-10733014.625
5973,6.964541022013883,160.15728198970808,-7.189304830986979,1.5307383632199556e-05,61.04666004123911,47.92554615056099,0.16958956777149525,0.04192251254641355,0.9735019948898878,-10733012.0625
5974,3.8220947177640303,159.11346249431165,-7.169157086413649,1.556245217240638e-05,64.40322326326277,46.735042730408615,0.11654445783700473,-0.02049955627168172,1.1181416472681374,-10733012.8125
5975,14.31790553079873,145.05338985624704,-7.207213499370216,2.7688581281427767e-05,60.767567856725755,46.91414842988843,0.12749227675258867,0.07577117700352917,1.2280110944992266,-10733014.6875
5976,6.022346302835766,155.03578426834378,-7.2226558805158305,1.539733091940291e-05,65.25553955514748,47.921370521229775,0.13172811372221277,0.05327449388592277,1.2120560393784752,-10733014.3125
5977,32.01477085426737,125.87211154527905,-7.214107011811272,2.2430751670596145e-05,63.60015007983191,45.279064056912794,0.07844804642925242,-0.024038152902725173,1.164468991033533,-10733014.1875
5978,17.30144359034471,135.65646956392388,-7.228186978487029,9.280942009776882e-06,61.89025978643247,41.929263299221695,0.24440415046491712,0.016293217928818028,1.289366633107123,-10733020.59375
5979,341.72719809971755,155.2255614165763,-7.0553195702024185,3.7227805442443814e-05,34.38765091939049,26.166459482919322,2.030189964099195,1.7186017976341137,1.4287946788815042,-10733396.625
5980,18.19522924588541,142.78703393732826,-7.230365407656941,1.9252068597267486e-05,56.430981409845764,43.988732324825286,0.03043755019955946,-0.07810936884774627,0.9434619445403474,-10733016.46875
5981,0.9849140479311256,174.50780566809618,-7.1715721543725515,1.7424918081039754e-05,65.34982639650109,51.445013220447755,0.1643647299496823,0.022749736414628692,1.014296326398692,-10733015.8125
