,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs_stellar,yoffs_stellar,r_in_gap,delta_r_gap,pp,lnprob
5668,3.8009025429898244,164.3365547675299,-7.164029835398525,1.3466158102916397e-05,65.66095070595404,47.80422472558526,0.16893201856330367,0.052843664547191645,61.63908769197629,15.897920923287948,0.6261211204602675,-10733012.15625
5669,2.184102747428936,165.22418548962025,-7.186631858955962,4.794605133395512e-06,68.03475808331409,47.06621310315133,0.05809459170156127,-0.03539104187404908,57.75715906465788,19.905367538804494,0.800179070152123,-10733014.28125
5670,9.750530313536064,145.36238872826226,-7.2296123073907355,9.274723515297309e-06,61.202872766545546,45.73301592868225,0.06581417646603642,0.05901868969233206,67.43433176972934,10.884792480198104,0.7782392744128132,-10733012.15625
5671,2.625267265340657,161.22626178523115,-7.1921352684307065,7.69437072179396e-06,67.21431365632255,47.30434668757261,0.1948203513003694,0.037566063793661536,66.79647943577632,16.155838922822756,0.9127292311310952,-10733011.84375
5672,6.75291401793168,147.13422603201872,-7.252117185628646,8.963725678388993e-06,58.50609284419891,45.292707537356044,0.19513516488674276,0.13274503708931598,57.198117203282735,16.28914269671833,0.6897214669560066,-10733018.375
5673,8.324038393369863,145.1329371517567,-7.241221112256682,1.045507319857584e-05,57.203508209654736,44.113988048860435,0.1115950037853326,0.1331253751833833,63.021222290963394,16.333015066505613,0.7005341606968267,-10733012.65625
5674,4.515177924937843,158.9460964068521,-7.210818135240533,7.867954952657799e-06,64.5809189889589,46.24934320727175,-0.04040304606920181,0.04210986014785416,63.337053312980686,16.645528503491505,0.6577511907818899,-10733009.625
5675,5.979573753374064,146.06823646965472,-7.262923244058264,1.119909425961076e-05,58.263958437728085,44.41564202294763,0.15002107365740336,0.09295241512602073,60.58893100676313,13.474382682937577,0.9722715764114144,-10733016.09375
5676,3.173121225666808,156.64944114794156,-7.199823315290152,1.6475768069171924e-05,63.385732705708065,46.058486001867664,0.1361124809981807,0.049000725355717104,63.17739351740276,10.39327448090106,0.8774907632548171,-10733009.59375
5677,2.963608047676952,156.1621458027292,-7.203069001978038,1.010338571110576e-05,64.25487286603644,45.46761538926928,0.10568210562539826,0.1487198816081083,59.88069280101417,22.631735951585558,0.7143199367422798,-10733010.78125
5678,12.174852748147066,143.85649388656776,-7.209108879281058,4.272014326188594e-06,63.128763350872816,45.31571074955599,0.11952524394481887,0.045034884554624954,70.73915752167493,13.892024370166325,0.7821352951367242,-10733008.71875
5679,9.829434094671228,145.19273325199137,-7.223210698009281,1.4968959601652779e-05,58.50682791157941,44.37462491911128,0.08795831910130729,0.1382430191650201,61.50466912803496,18.903337372456328,0.7483541535474278,-10733011.75
5680,26.587681231039944,136.22209302394592,-7.208300775979686,2.409390246603946e-06,54.82280238041308,45.53565923864904,0.011514892251412445,0.0028791928392071925,49.3202896101007,28.876935677110826,0.22644886767773242,-10733010.71875
